domain,alive,homepage_kb,internal_links,indexed_pages_est,visitors_est_monthly
azex.az,True,107.07,0,232,5040
azexp.az,False,0.0,0,1,1
azexpomontage.az,True,38.53,30,112,2785
azexport.az,True,42.64,0,93,1434
azexpress.az,False,0.0,0,1,1
azexpress-service.az,True,86.57,2,198,4508
azf.az,False,0.0,0,1,1
azface.az,True,17.93,14,48,784
azfair.az,True,131.67,16,351,11668
azfaktorinq.az,True,2.44,0,6,60
azfarm.az,True,1.32,0,4,42
azfarmed.az,True,112.74,1,252,6219
azfc.az,True,165.87,27,473,19875
azfeco.az,False,0.0,0,1,1
azfem.az,True,136.91,17,368,13276
azfence.az,True,82.2,2,188,4208
azfenttq.az,True,7.44,1,18,229
azferma.az,True,283.52,87,994,67025
azfiber.az,True,33.58,1,76,1184
azfibernet.az,True,33.58,1,76,1105
azfilmacademy.az,True,203.97,308,983,68372
azfilter.az,True,72.76,63,240,7611
azfina.az,True,311.68,166,1269,101695
azfinance.az,False,0.0,0,1,1
azfinans-bokt.az,True,14.16,2,33,417
azfingroup.az,True,37.7,26,108,2385
azfinlab.az,True,31.85,11,82,1738
azfit.az,False,0.0,0,1,1
azfitness.az,True,258.14,57,832,55057
azflex.az,True,36.63,35,109,2369
azfoame.az,True,2.8,0,7,73
azfood.az,True,253.85,298,1211,91490
azfoodtrade.az,True,103.53,4,245,5932
azforce.az,True,1.33,1,4,41
azforel.az,False,0.0,0,1,1
azforklift.az,True,35.7,55,115,2872
azfranchising.az,True,36.5,5,88,1744
azfruktmn.az,True,95.8,1,214,5179
azfutzal.az,True,36.4,61,120,2798
azgallery.az,True,27.36,36,82,1700
azgame.az,True,0.16,0,1,9
azgbc.az,True,28.17,0,62,794
azgeo.az,True,151.38,21,417,16907
azgeokad.az,True,68.41,2,157,3531
azgf.az,True,201.36,4,476,18467
azgidasert.az,False,0.0,0,1,1
azgift.az,False,0.0,0,1,1
azgis.az,True,15.64,32,47,878
azglobal.az,False,0.0,0,1,1
azgold.az,True,51.98,0,113,1611
azgp.az,True,52.24,43,161,4315
azgranata.az,True,157.75,60,514,26394
azgrant.az,True,2.48,0,6,57
azgraph.az,True,44.46,10,114,2332
azgreen.az,True,229.64,60,747,43459
azgreenenergy.az,True,0.24,0,2,20
azgreenoil.az,False,0.0,0,1,1
azgundem.az,True,106.37,240,478,22251
azhab.az,True,50.03,90,177,4770
azhabforum.az,True,50.03,90,177,5218
azhill.az,False,0.0,0,1,1
azhistorymuseum.az,True,186.04,1,415,13108
azhosting.az,True,39.77,31,117,3021
azhuquq.az,True,131.14,264,605,29566
azia.az,True,126.17,213,549,26716
aziko.az,True,115.79,0,251,5628
azil.az,True,111.12,2,254,6300
azim.az,True,25.46,17,69,1491
azimat.az,False,0.0,0,1,1
azimattrading.az,False,0.0,0,1,1
azimeratravel.az,True,15.99,0,36,424
azimeti.az,True,85.41,1,191,4031
azimmigration.az,True,335.96,35,995,69869
azimov.az,True,90.21,0,196,4052
azimpex.az,False,0.0,0,1,1
azimport.az,True,419.21,0,906,46136
azimut.az,True,29.92,83,105,2356
azimutaudit.az,True,158.77,55,509,22957
azimuth.az,True,58.86,51,187,5537
azin.az,False,0.0,0,1,1
azincloud.az,True,40.47,0,88,1299
azincom.az,False,0.0,0,1,1
azincrm.az,False,0.0,0,1,1
azinfo.az,True,6.91,0,16,183
azinform.az,True,53.9,111,200,5578
azinformasiya.az,True,150.03,426,797,46862
azinforum.az,True,141.45,120,533,27401
azinfosec.az,True,32.59,11,84,1668
azinfotech.az,True,34.24,1,77,1230
azinka.az,False,0.0,0,1,1
azinlab.az,False,0.0,0,1,1
azinnex.az,True,0.69,0,2,18
azinnovationhouse.az,False,0.0,0,1,1
azinsaat.az,True,32.71,43,101,2577
azinsurance.az,True,20.1,42,62,1338
azintech.az,True,53.72,44,166,4743
azintelco.az,True,0.24,0,2,18
azintelecom.az,False,0.0,0,1,1
azintelm.az,True,0.77,0,3,27
azintelnet.az,True,27.62,2,64,965
azinter.az,True,2.84,0,7,67
azintercomm.az,True,0.61,0,2,21
azintergroup.az,True,24.36,15,65,1283
azinternational.az,True,7.45,1,18,240
azinterservice.az,True,0.44,0,2,20
azinteryer.az,True,39.21,0,86,1190
azintest.az,True,36.39,31,107,2262
azinvest.az,False,0.0,0,1,1
azinvestech.az,True,20.27,22,57,1222
azinvestenergy.az,True,0.24,0,2,19
azinvestgroup.az,True,2.48,0,6,61
azinvestkredit.az,True,1.97,0,5,50
azinvestlift.az,True,1.36,0,4,42
azip.az,True,38.25,0,84,1229
azir.az,False,0.0,0,1,1
azis.az,False,0.0,0,1,1
aziso.az,True,12.48,3,30,452
azist.az,True,1.93,0,5,52
azit.az,True,100.92,4,239,6422
aziteq.az,True,28.94,2,67,974
aziz.az,False,0.0,0,1,1
azizi.az,True,561.53,197,2388,324135
azizov.az,False,0.0,0,1,1
azizovgroup.az,True,193.26,0,418,12046
azjob.az,True,37.97,99,138,3871
azkahriz.az,True,19.2,0,42,519
azkal.az,True,27.63,16,74,1485
azkan.az,True,160.38,0,347,8979
azkangroup.az,True,160.38,0,347,9164
azkaravan.az,True,79.65,13,208,5574
azkeramika.az,True,20.16,4,49,752
azkerpic.az,False,0.0,0,1,1
azkf.az,True,103.27,46,321,12064
azklima.az,True,1.68,0,5,52
azklimatex.az,True,51.06,69,171,5228
azklmib.az,False,52.99,47,166,223
azkofood.az,False,0.11,0,1,1
azkommers.az,True,30.02,41,92,2290
azkompozit.az,True,11.13,2,26,360
azkonlift.az,True,20.19,27,58,1080
azkontakt.az,True,23.6,1,54,767
azkonteyner.az,True,71.47,66,238,7682
azkredit.az,True,38.21,0,84,1184
azkurfish.az,False,0.0,0,1,1
azlab.az,True,27.01,33,80,1693
azlabmedical.az,True,0.79,0,3,32
azleadersays.az,False,0.0,0,1,1
azled.az,True,1.11,0,3,28
azleks.az,False,18.13,14,49,40
azlibnet.az,True,129.24,12,334,11446
azlift.az,True,74.77,59,243,7665
azline.az,True,43.83,1,99,1720
azlingvo.az,True,779.36,31,2265,364768
azlink.az,True,57.72,11,148,3626
azlist.az,True,70.82,93,253,8299
azlocotech.az,True,4.36,0,10,112
azlogista.az,True,45.46,30,132,3055
azlt.az,False,294.44,196,1251,5378
azlux.az,False,0.0,0,1,1
azm.az,False,0.0,0,1,1
azmade.az,True,11.12,18,31,518
azmadegroup.az,True,0.16,0,1,9
azmakina.az,False,0.0,0,1,1
azmaks.az,True,112.26,0,243,5575
azman.az,False,0.0,0,1,1
azmanholding.az,True,42.3,71,143,3766
azmap.az,True,5.67,0,13,141
azmarine.az,True,6.4,0,15,170
azmark.az,True,8.52,1,20,262
azmarketing.az,True,54.21,0,118,1839
azmarketinq.az,True,54.21,1,122,1929
azmarkgroup.az,True,7.91,0,18,204
azmart.az,True,3.73,0,9,90
azmash.az,True,0.19,0,1,9
azmashlizinq.az,True,164.06,83,570,25822
azmbi.az,True,38.27,74,131,3225
azmed.az,True,2.72,0,7,76
azmedia.az,True,88.37,155,354,13419
azmedical.az,True,21.08,79,73,1815
azmedicinemuseum.az,True,181.78,116,679,39974
azmedicon.az,True,2.96,0,7,67
azmedinfo.az,True,98.98,131,381,14400
azmedplast.az,True,0.79,0,3,27
azmepgroup.az,True,22.25,32,66,1472
azmerika.az,False,0.0,0,1,1
azmetal-s.az,False,0.0,0,1,1
azmetkim.az,True,154.36,143,606,27894
azmia.az,True,15.99,0,36,441
azmicon.az,True,63.59,43,196,6160
azmid.az,True,34.94,51,111,2480
azmiib.az,True,729.98,1396,5826,1213477
azmikroinvest.az,True,18.0,30,53,997
azmil.az,True,51.77,91,184,5513
azmilavto.az,True,0.18,0,1,9
azmir.az,True,158.42,106,580,28452
azmirmmc.az,False,0.0,0,1,1
azmk.az,True,31.02,39,94,2125
azmobis.az,False,0.0,0,1,1
azmuhasibat.az,False,0.0,0,1,1
azn.az,False,0.0,0,1,1
azn-az.az,False,0.0,0,1,1
aznar.az,True,52.51,88,185,5696
azneftemash.az,True,0.31,0,2,18
aznetdevelopment.az,False,0.0,0,1,1
aznews.az,True,265.53,543,1523,126504
aznext.az,True,655.25,14,1718,182144
aznotariat.az,False,0.0,0,1,1
aznotary.az,True,122.21,140,478,19457
aznpharm.az,False,113.51,42,347,689
aznur.az,True,1292.74,150,5128,1523344
aznura.az,False,0.0,0,1,1
aznurlogistics.az,True,182.06,45,563,25918
azoilgroup.az,False,0.0,0,1,1
azok.az,False,0.0,0,1,1
azon.az,True,25.7,24,73,1471
azoptiknet.az,True,71.02,1,159,3131
azorel.az,True,113.08,39,342,11754
azorganik.az,True,7.44,1,18,210
azp.az,True,26.19,5,64,1001
azpack.az,True,202.79,41,617,32840
azpacking.az,True,614.13,6,1489,159231
azparfum.az,False,0.0,0,1,1
azpark.az,True,61.24,111,227,6680
azparking.az,True,2.22,0,6,66
azparts.az,True,167.94,782,1089,69955
azpatrul.az,False,0.0,0,1,1
azpc.az,True,78.6,78,270,9367
azpergo.az,True,28.94,6,71,1227
azpest.az,True,15.99,0,36,450
azpet.az,True,158.17,15,419,17659
azpetrol.az,True,158.11,35,469,20417
azpha.az,True,749.63,0,1620,127011
azpharm.az,True,1.33,1,4,42
azphone.az,True,36.65,0,80,1092
azpilicueta.az,True,78.28,2,179,3936
azpim.az,True,31.13,22,87,1920
azpivot.az,True,162.16,25,458,20143
azplast.az,True,2.26,0,6,63
azplastic.az,True,15.42,0,34,399
azplastlayn.az,True,1.3,0,4,41
azplasttech.az,True,72.91,15,193,5651
azpma.az,False,0.0,0,1,1
azpmconsulting.az,True,237.44,20,650,35875
azpods.az,False,0.0,0,1,1
azpoint.az,True,170.31,14,447,19483
azpol.az,True,4.13,5,11,167
azpoligraf.az,True,4.58,0,11,105
azpolmebelboyalari.az,True,27.75,25,79,1701
azpolsenayeboyalari.az,True,11.95,5,30,452
azpoltoz.az,True,84.44,45,262,7894
azpolyplast.az,False,0.0,0,1,1
azpomix.az,True,0.44,0,2,20
azportal.az,True,88.87,117,333,12245
azpost.az,True,387.07,1,863,46192
azpower.az,True,3.06,0,8,75
azpp.az,False,0.0,0,1,1
azpress.az,True,265.09,254,1208,90387
azpride.az,True,92.04,50,290,10692
azpro.az,True,15.99,0,36,430
azprofinance.az,True,10.05,0,23,262
azproje.az,False,0.0,0,1,1
azpromep.az,True,3.11,1,8,97
azpromo.az,False,0.0,0,1,1
azproperty.az,True,109.54,36,327,12770
azprotech.az,True,165.57,23,462,19987
azprotein.az,True,29.05,32,86,1888
azpta.az,True,36.61,26,105,2553
azpul.az,False,0.0,0,1,1
azpulmat.az,False,0.0,0,1,1
azpump.az,True,112.33,0,244,5215
azqartelecom.az,True,0.57,0,2,19
azrabitaservis.az,True,73.74,47,230,6835
azrad.az,True,167.81,23,468,21186
azradio.az,True,74.8,55,240,7389
azranking.az,False,0.0,0,1,1
azras.az,True,0.16,0,1,10
azratech.az,True,1.82,0,5,53
azre.az,True,321.9,76,1097,84398
azreco.az,True,19.47,10,50,845
azref.az,True,230.73,236,1031,76468
azreklam.az,True,813.17,0,1757,157766
azrent.az,True,61.1,28,176,5202
azroksan.az,True,38.79,6,95,1919
azrose.az,True,43.94,18,120,2578
azroutes.az,True,1.63,0,5,46
azru.az,True,87.63,6,213,5445
azrusexport.az,False,0.0,0,1,1
azsantexnik.az,True,16.57,3,39,588
azsantexnika.az,True,22.55,0,50,619
azsayt.az,True,1.25,0,4,40
azsciencenet.az,True,21.85,72,75,1826
azsec.az,True,7.84,1,18,201
azsecuritygroup.az,True,7.14,0,16,155
azseeds.az,True,27.47,32,81,1808
azsell.az,True,16.01,0,36,389
azser.az,True,7.43,1,18,215
azsertcenter.az,False,0.0,0,1,1
azsertus.az,True,29.26,3,69,1124
azservers.az,True,80.7,0,175,3041
azservices.az,True,79.91,1,179,3790
azservis.az,True,134.05,188,564,24390
azset.az,True,35.0,0,77,1010
azsf.az,True,123.05,68,411,15629
azsfera.az,True,94.96,46,295,10913
azsg.az,True,74.75,56,241,8301
azshipping.az,True,0.82,0,3,32
azshooters.az,False,0.0,0,1,1
azshop.az,True,148.85,211,645,32528
azsigorta.az,True,20.12,42,62,1211
azsim.az,True,0.03,0,1,10
azsiyaset.az,True,17.1,73,59,1401
azskynet.az,True,12.21,1,28,351
azsmart.az,True,78.93,31,230,6698
azsoft.az,True,2.1,1,6,68
azsoftware.az,True,259.54,38,779,48449
azsolar.az,False,0.0,0,1,1
azsolarenergy.az,True,3.4,0,8,75
azspares.az,False,0.0,0,1,1
azsport.az,True,68.04,4,161,3762
azsr.az,True,1.55,0,4,42
azstandart.az,True,72.21,27,207,5518
azstandlab.az,True,106.3,0,231,4864
azstarnet.az,True,28.63,30,84,1766
azstl.az,True,162.19,20,444,17281
azstock.az,True,32.93,0,72,996
azstudent.az,True,6.89,0,16,171
azstudy.az,True,100.94,123,383,16501
azsupply.az,True,67.81,79,234,7374
azsupport.az,False,0.0,0,1,1
azsur.az,True,0.6,0,2,20
azsurvey.az,True,54.07,27,155,4229
azsystems.az,True,16.52,0,37,421
azt.az,False,0.0,0,1,1
aztap.az,True,117.8,25,333,12963
aztaxes.az,True,27.86,13,73,1319
aztea.az,True,0.16,0,1,10
azteam.az,True,0.15,0,1,9
aztech.az,True,158.92,126,605,31689
aztechelectronics.az,True,1.73,0,5,50
aztechenergy.az,False,0.0,0,1,1
aztechinstruments.az,True,158.76,109,585,30557
aztechm.az,True,168.35,78,577,28558
aztechnet.az,True,7.44,1,18,241
aztechnics.az,False,0.0,0,1,1
aztechnocon.az,True,250.79,81,866,55671
aztechoil.az,True,107.85,41,329,12623
aztechservice.az,False,0.0,0,1,1
aztechshop.az,True,443.88,275,2069,235580
aztecmachine.az,True,158.71,107,582,26386
aztehcizat.az,True,27.28,0,60,742
aztek.az,True,0.45,0,2,20
aztekma.az,True,7.95,8,21,295
aztelco.az,True,141.11,22,391,16295
aztelekom.az,False,0.0,0,1,1
aztenco.az,False,0.0,0,1,1
aztender.az,False,0.0,0,1,1
aztercume.az,True,30.5,6,75,1450
aztermoizol.az,True,48.4,2,111,1950
azterra.az,True,126.81,91,449,20988
aztex.az,True,69.73,65,231,7207
aztexeng.az,True,57.86,24,163,4349
aztexgroup.az,True,26.5,10,68,1206
azteximport.az,True,1.93,0,5,54
aztexliftservis.az,True,28.5,11,74,1442
aztexmakina.az,True,75.74,1,170,3260
aztexnik.az,True,31.81,0,70,984
aztexnika.az,False,0.0,0,1,1
aztexno.az,True,18.02,2,42,622
aztexnoservis.az,True,1.67,0,5,46
aztextil.az,True,141.35,29,408,17363
aztf.az,True,78.4,88,276,8549
azthermoking.az,True,163.22,23,455,18430
azti.az,True,5.92,0,14,156
aztime.az,True,124.05,89,437,19731
aztimes.az,True,85.0,126,324,12231
aztimont.az,True,52.63,1,118,2092
aztobacco.az,False,0.0,0,1,1
aztoday.az,False,0.0,0,1,1
aztour.az,True,53.12,3,124,2231
aztra.az,True,13.79,6,34,505
aztrade.az,True,115.56,0,251,5090
aztransfer.az,True,0.17,0,1,10
aztranslation.az,True,31.01,5,75,1404
aztransport.az,True,3.96,0,10,111
aztreyd.az,False,0.0,0,1,1
aztruck.az,True,50.56,1,114,1835
azttt.az,False,0.0,0,1,1
aztur.az,True,314.91,631,1897,196200
azturkalman.az,True,0.05,0,1,10
azturkbir.az,True,200.83,53,639,35743
azturkmantv.az,True,55.61,143,219,6169
azturkpackage.az,True,0.51,0,2,19
azturktv.az,False,0.0,0,1,1
azturkxeber.az,True,88.68,157,357,12689
azturrentacar.az,True,702.36,257,3211,533420
aztv.az,True,137.26,115,512,24599
aztvxeber.az,True,121.87,175,503,21663
azuf.az,True,1023.12,30,2959,604977
azulbureau.az,True,723.0,22,2002,252100
azurbydjan.az,True,213.1,116,796,46787
azure.az,True,104.5,0,227,4864
azureresidence.az,False,0.0,0,1,1
azusta.az,True,269.2,322,1313,97004
azvak.az,True,2813.81,37,8404,3909006
azvalve.az,True,0.4,0,2,21
azvenue.az,False,0.0,0,1,1
azvestholding.az,True,111.85,28,321,12332
azvet.az,True,8.57,3,21,312
azvideo.az,False,0.0,0,1,1
azvif.az,True,177.22,106,649,35611
azvilla.az,True,237.81,108,874,62348
azvip.az,True,213.11,25,601,28984
azvirt.az,False,0.0,0,1,1
azvision.az,True,328.64,345,1636,156132
azvoltech.az,True,3.93,0,9,86
azvul.az,True,0.16,0,1,10
azwa.az,False,0.0,0,1,1
azwallet.az,True,36.61,8,92,1974
azwap.az,True,0.19,0,1,9
azwirt.az,False,0.0,0,1,1
azx.az,False,0.0,0,1,1
azxeber.az,True,60.4,1,135,2535
azykh.az,True,18.54,0,41,470
azyol-tikinti.az,False,0.0,0,1,1
azz.az,True,3.47,0,9,84
azza.az,True,218.98,60,713,44297
azziz.az,True,128.61,2,294,7629
azzone.az,False,0.0,0,1,1
azzoo.az,False,0.0,0,1,1
b-agro.az,False,0.0,0,1,1
b-b.az,False,0.0,0,1,1
b-d.az,True,0.18,0,1,9
b-e.az,True,68.63,36,205,5882
b-m.az,True,181.64,49,570,27049
b24.az,True,0.19,0,1,9
b2b.az,True,2.74,0,7,72
b2bagro.az,True,633.13,913,4330,681938
b2bask.az,True,430.65,759,2762,331415
b2bgroup.az,True,176.88,68,590,29271
b2bmarketing.az,False,0.0,0,1,1
b2bs.az,True,0.63,0,2,20
b2bsales.az,False,24.11,12,63,60
b2club.az,True,43.51,1,98,1677
b4b.az,False,0.0,0,1,1
b4supply.az,True,1.33,1,4,50
baa.az,True,190.45,84,663,35884
baba.az,False,0.0,0,1,1
babakhanov.az,False,0.0,0,1,1
babalab.az,True,23.98,0,53,662
babasil-mualicesi.az,True,46.15,35,138,3600
babasoymedia.az,False,0.0,0,1,1
babauto.az,False,0.0,0,1,1
babayevgroup.az,False,0.0,0,1,1
babayevpartners.az,False,0.0,0,1,1
babazade.az,True,0.6,0,2,20
babazeytun.az,True,73.64,17,198,5219
babekcompany.az,True,202.18,179,839,55505
babekrmx.az,True,0.45,0,2,20
babil.az,True,103.21,45,319,10675
babor.az,True,144.09,183,602,28049
babyexpert.az,True,38.64,92,138,3788
babyiz.az,True,25.32,22,71,1484
babylisspro.az,False,0.0,0,1,1
babyshop.az,True,3.64,0,9,83
babysits.az,False,0.0,0,1,1
babyspa.az,True,202.35,53,644,32696
bac.az,True,33.21,21,92,2036
bacar.az,True,2.63,0,7,73
bacararsan.az,True,24.68,18,68,1262
bacariqlarmektebi.az,True,28.29,33,84,1862
bacg.az,True,11.47,15,31,579
bachacoffee.az,True,99.05,2,227,5270
backbone.az,True,91.48,2,209,4732
backend.az,True,62.48,1,140,2727
backlight.az,False,0.0,0,1,1
backlink.az,True,44.75,20,123,2579
backlinks.az,True,28.51,26,82,1598
backpack.az,True,54.65,13,143,3240
backup.az,True,0.92,0,3,29
bactoflor.az,True,1.51,1,4,49
badamdarhotelandresidences.az,False,0.0,0,1,1
badamhotel.az,True,36.04,37,109,2557
badamhotelkhankendi.az,True,62.99,23,176,5143
badamli.az,True,62.42,50,197,5417
badamresidence.az,True,1.12,0,3,30
badminton.az,True,2.11,0,6,66
badoo.az,False,0.0,0,1,1
baf.az,True,131.73,46,409,17300
bafco.az,True,17.98,26,52,945
bafko.az,True,2.48,0,6,59
baft.az,False,0.0,0,1,1
bag-evi.az,True,196.03,39,591,29408
bag-evleri.az,True,1064.98,263,4900,1240924
bagalemi.az,True,64.32,119,242,8085
bagban-servis.az,True,24.64,52,79,1914
bagban1.az,True,1.31,0,4,40
bagbanlar.az,False,0.0,0,1,1
bagcam.az,True,57.32,38,173,4824
bagcaseher.az,True,5.11,1,12,143
bagdan.az,False,0.0,0,1,1
bagevi.az,True,0.61,0,2,18
bagevleri.az,True,127.07,82,440,19987
bagi.az,True,20.62,37,63,1207
bagim.az,True,183.78,24,516,21822
bagimemlak.az,True,183.95,0,398,10290
baglar.az,True,183.78,0,398,11972
bagmerdekan.az,True,539.76,3,1253,111448
bagnodesign.az,False,0.0,0,1,1
bagsland.az,True,226.82,51,716,39675
bahai.az,True,34.5,84,121,3329
bahaidini.az,True,643.22,0,1390,102805
bahaikitab.az,True,32.74,3,77,1205
bahailik.az,True,643.22,0,1390,105837
bahali.az,True,1.0,0,3,29
bahar.az,True,9.15,0,21,217
baharatci.az,True,83.03,36,248,8039
baharcafe.az,True,2.84,6,8,117
baharhome.az,True,224.35,136,870,51229
baharkargo.az,True,41.28,25,117,2820
baharnesriyyati.az,True,142.12,182,593,28062
baharresidence.az,True,91.13,23,255,7636
baharstore.az,True,435.02,547,2500,298277
bahlulzade.az,True,7.7,21,22,362
bahruz.az,True,53.7,34,159,3805
bahruzbeauty.az,True,451.12,395,2340,291162
baia.az,False,0.0,0,1,1
baic.az,True,110.39,60,360,12643
bailabaku.az,True,76.82,19,210,5533
baim.az,True,146.2,69,489,21191
bakcell.az,False,0.0,0,1,1
bakcellshop.az,False,0.0,0,1,1
bakcon.az,True,140.04,20,384,15746
bakelektro.az,True,7.44,1,18,230
bakenroll.az,True,330.23,34,974,70927
bakertilly.az,True,85.02,40,258,7643
bakertillyacademy.az,True,78.42,69,263,8258
bakery.az,False,0.11,0,1,1
bakerystreet.az,True,1.33,1,4,45
bakerysupply.az,False,0.0,0,1,1
bakfon.az,True,361.6,361,1825,183203
bakhshalisoy.az,True,80.31,5,193,4870
bakhshalisoy-group.az,True,80.31,3,187,4350
baki-baku.az,True,748.69,400,3897,722266
bakiabadlig.az,True,100.72,63,331,11410
bakiabadliq.az,True,100.72,63,331,11193
bakiagsheher.az,True,0.64,0,2,18
bakibaglari.az,False,0.0,0,1,1
bakibaku.az,True,748.69,0,1618,123780
bakielektriksazlama.az,True,69.32,22,193,4963
bakiemlak.az,False,0.0,0,1,1
bakiev.az,True,168.53,1,376,12507
bakievleri.az,True,43.48,17,117,2452
bakiflebologiyamerkezi.az,True,625.89,41,1902,222861
bakihesabatmerkezi.az,True,7.46,1,18,222
bakiinsaat.az,True,27.49,35,82,1831
bakikart.az,True,13.49,3,32,488
bakikarton.az,True,83.86,30,243,7808
bakikhanovmall.az,True,12.55,0,28,298
bakikimya.az,True,75.05,14,198,5581
bakililar.az,True,7.44,1,18,214
bakimasura.az,True,0.48,0,2,20
bakimemarliq.az,True,220.28,43,675,34851
bakimillitv.az,True,63.73,167,261,7996
bakinar.az,True,63.37,38,191,5278
bakinaraudit.az,True,63.37,1,142,2709
bakinity.az,True,88.85,89,314,10958
bakinoks.az,False,0.0,0,1,1
bakinox.az,True,1347.19,25,3794,831625
bakioptika.az,True,285.02,122,1077,79843
bakipatologiya.az,True,47.25,54,152,4199
bakiplastik.az,True,17.93,20,50,901
bakipost.az,True,115.57,4,273,8033
bakipsixologiyamerkezi.az,True,410.77,68,1368,131150
bakisaglamliq.az,True,22.67,9,58,1081
bakisigorta.az,False,0.0,0,1,1
bakitexnomas.az,False,0.0,0,1,1
bakitransport.az,False,0.0,0,1,1
bakitv.az,True,84.29,159,340,12151
bakiusaqmerkezi.az,True,49.61,48,156,4313
bakivaxti.az,True,132.44,288,626,32999
bakixanovbelediyyesi.az,True,62.28,39,189,5545
bakiyag.az,True,14.62,12,39,664
bakiyem.az,True,27.37,1,62,827
baklava.az,True,14.26,1,33,429
bakmobile.az,False,0.0,0,1,1
bakneftmash.az,True,16.54,20,46,900
bakoil.az,True,3.03,0,8,78
bakoo.az,True,299.41,164,1215,97233
bakorg.az,True,130.64,58,423,18481
bakqaz.az,False,0.0,0,1,1
baksar.az,False,0.0,0,1,1
bakservis.az,True,312.21,25,880,57333
bakstone.az,True,42.75,26,122,3015
baktelecom.az,False,0.0,0,1,1
baku.az,False,0.0,0,1,1
baku-container.az,True,165.34,0,358,9282
